itr,wall,itr_time,loss,bpd,fe,total_time,grad_norm,kinetic_energy,jacobian_norm2
299,2955.2638,10.0356,2.0828,2.0424,576.0,18.0000,2.8591,1.0109,3.0247
300,2965.1699,9.9061,2.0750,2.0338,576.0,18.0000,3.4549,1.0535,3.0663
301,2975.1963,10.0264,2.0679,2.0268,576.0,18.0000,3.2510,1.0421,3.0642
302,2984.5694,9.3731,2.0551,2.0149,576.0,18.0000,2.6002,0.9879,3.0336
303,2994.5358,9.9663,2.0637,2.0243,576.0,18.0000,2.5509,0.9506,2.9933
304,3004.5286,9.9928,2.0441,2.0044,576.0,18.0000,2.6221,0.9422,3.0228
305,3014.3714,9.8428,2.0344,1.9940,576.0,18.0000,2.3793,0.9664,3.0793
306,3024.2427,9.8713,2.0457,2.0046,576.0,18.0000,2.3150,0.9986,3.1076
307,3033.9920,9.7493,2.0210,1.9793,576.0,18.0000,2.5431,1.0055,3.1593
308,3044.0357,10.0437,2.0236,1.9823,576.0,18.0000,2.4644,0.9853,3.1410
309,3053.8686,9.8329,2.0151,1.9743,576.0,18.0000,1.5661,0.9561,3.1287
310,3063.8059,9.9373,2.0112,1.9705,576.0,18.0000,2.0247,0.9393,3.1290
311,3073.7923,9.9864,2.0130,1.9725,576.0,18.0000,2.1133,0.9228,3.1247
312,3083.7475,9.9552,2.0118,1.9713,576.0,18.0000,1.3851,0.9228,3.1337
313,3093.7444,9.9969,2.0048,1.9641,576.0,18.0000,1.7029,0.9210,3.1506
314,3103.4880,9.7436,2.0060,1.9652,576.0,18.0000,1.9341,0.9175,3.1610
315,3113.4099,9.9219,1.9888,1.9479,576.0,18.0000,1.1095,0.9038,3.1781
316,3123.4146,10.0047,1.9901,1.9494,576.0,18.0000,1.6095,0.8925,3.1747
317,3133.3078,9.8932,1.9859,1.9454,576.0,18.0000,1.4520,0.8739,3.1745
318,3143.2337,9.9259,2.0027,1.9627,576.0,18.0000,1.3258,0.8604,3.1340
319,3153.0292,9.7955,1.9877,1.9477,576.0,18.0000,1.2368,0.8524,3.1436
320,3162.7989,9.7696,1.9883,1.9481,576.0,18.0000,1.2001,0.8648,3.1575
321,3172.6629,9.8640,1.9928,1.9525,576.0,18.0000,1.1319,0.8703,3.1550
322,3182.5677,9.9049,1.9886,1.9483,576.0,18.0000,0.9319,0.8667,3.1599
323,3192.4511,9.8834,1.9745,1.9341,576.0,18.0000,1.0410,0.8594,3.1799
324,3202.3277,9.8766,1.9793,1.9390,576.0,18.0000,0.9587,0.8574,3.1719
325,3212.1386,9.8109,1.9772,1.9369,576.0,18.0000,0.9491,0.8555,3.1771
326,3222.0134,9.8748,1.9737,1.9333,576.0,18.0000,1.1688,0.8577,3.1822
327,3231.9880,9.9746,1.9800,1.9398,576.0,18.0000,0.7114,0.8568,3.1636
328,3241.8236,9.8356,1.9670,1.9265,576.0,18.0000,0.9223,0.8603,3.1860
329,3251.6408,9.8172,1.9562,1.9155,576.0,18.0000,0.9221,0.8604,3.2051
330,3261.4849,9.8441,1.9788,1.9382,576.0,18.0000,0.9604,0.8642,3.1885
331,3271.3458,9.8609,1.9603,1.9197,576.0,18.0000,0.7941,0.8534,3.2001
332,3281.2777,9.9319,1.9694,1.9290,576.0,18.0000,0.8510,0.8490,3.1879
333,3291.1874,9.9096,1.9567,1.9163,576.0,18.0000,0.7985,0.8398,3.1938
334,3301.0902,9.9029,1.9598,1.9194,576.0,18.0000,0.7356,0.8433,3.1942
335,3311.0214,9.9312,1.9764,1.9361,576.0,18.0000,0.7596,0.8434,3.1866
336,3320.8571,9.8357,1.9557,1.9152,576.0,18.0000,0.8446,0.8375,3.2132
337,3330.7313,9.8742,1.9554,1.9151,576.0,18.0000,0.9623,0.8287,3.2022
338,3340.5366,9.8053,1.9556,1.9152,576.0,18.0000,1.0132,0.8299,3.2031
339,3350.4544,9.9178,1.9560,1.9155,576.0,18.0000,1.0473,0.8334,3.2178
340,3360.3195,9.8650,1.9551,1.9149,576.0,18.0000,0.8114,0.8166,3.2040
341,3370.3092,9.9898,1.9493,1.9090,576.0,18.0000,0.9228,0.8190,3.2140
342,3380.0943,9.7851,1.9454,1.9051,576.0,18.0000,0.8489,0.8146,3.2140
343,3389.9579,9.8636,1.9519,1.9115,576.0,18.0000,0.9335,0.8229,3.2148
344,3399.7774,9.8195,1.9340,1.8935,576.0,18.0000,0.7106,0.8091,3.2382
345,3409.7357,9.9583,1.9470,1.9065,576.0,18.0000,0.7137,0.8178,3.2318
346,3419.5549,9.8191,1.9482,1.9079,576.0,18.0000,0.8077,0.8080,3.2249
347,3429.4624,9.9075,1.9405,1.9002,576.0,18.0000,0.6437,0.8090,3.2185
348,3439.3707,9.9083,1.9361,1.8958,576.0,18.0000,0.7189,0.8083,3.2224
349,3449.2095,9.8388,1.9286,1.8882,576.0,18.0000,0.6874,0.8120,3.2349
350,3459.0619,9.8524,1.9244,1.8839,576.0,18.0000,0.6170,0.8146,3.2447
351,3469.0356,9.9737,1.9294,1.8887,576.0,18.0000,0.6892,0.8185,3.2507
352,3479.0175,9.9819,1.9230,1.8822,576.0,18.0000,0.7435,0.8192,3.2599
353,3488.9767,9.9592,1.9308,1.8901,576.0,18.0000,0.7548,0.8208,3.2447
354,3498.7266,9.7499,1.9354,1.8948,576.0,18.0000,1.0648,0.8242,3.2349
355,3508.6013,9.8748,1.9315,1.8913,576.0,18.0000,1.0291,0.8011,3.2233
356,3518.4647,9.8634,1.9324,1.8921,576.0,18.0000,0.8055,0.7989,3.2265
357,3528.3577,9.8930,1.9258,1.8854,576.0,18.0000,0.9696,0.8132,3.2349
358,3538.0866,9.7289,1.9317,1.8913,576.0,18.0000,0.7818,0.8082,3.2319
359,3547.9276,9.8409,1.9130,1.8724,576.0,18.0000,0.8607,0.8041,3.2541
360,3557.7266,9.7990,1.9248,1.8841,576.0,18.0000,0.8452,0.8269,3.2493
361,3567.5605,9.8339,1.9212,1.8803,576.0,18.0000,0.9420,0.8239,3.2584
362,3577.3881,9.8276,1.9074,1.8667,576.0,18.0000,0.7702,0.8112,3.2571
363,3587.2309,9.8428,1.9084,1.8676,576.0,18.0000,0.9031,0.8263,3.2516
364,3597.1382,9.9074,1.9170,1.8764,576.0,18.0000,0.7694,0.8108,3.2428
365,3605.7242,8.5860,1.9178,1.8770,576.0,18.0000,1.0613,0.8311,3.2475
366,3615.5517,9.8275,1.9114,1.8706,576.0,18.0000,0.9310,0.8362,3.2451
367,3625.2407,9.6891,1.9201,1.8793,576.0,18.0000,0.7656,0.8285,3.2430
368,3634.8243,9.5836,1.9021,1.8611,576.0,18.0000,1.1080,0.8286,3.2712
369,3644.6808,9.8565,1.9089,1.8680,576.0,18.0000,0.8989,0.8348,3.2617
370,3654.5716,9.8907,1.9023,1.8616,576.0,18.0000,1.3791,0.8134,3.2604
371,3664.3527,9.7811,1.9183,1.8778,576.0,18.0000,0.8169,0.8172,3.2322
372,3674.0021,9.6495,1.8793,1.8383,576.0,18.0000,0.8367,0.8259,3.2789
373,3684.0920,10.0899,1.9060,1.8652,576.0,18.0000,0.8008,0.8203,3.2645
374,3693.9301,9.8381,1.9128,1.8720,576.0,18.0000,0.8910,0.8335,3.2488
375,3703.8953,9.9652,1.9002,1.8592,576.0,18.0000,0.9905,0.8360,3.2601
376,3713.7118,9.8165,1.8937,1.8526,576.0,18.0000,0.8616,0.8448,3.2626
377,3723.5621,9.8502,1.8744,1.8333,576.0,18.0000,2.3660,0.8272,3.2819
378,3733.1912,9.6291,1.9032,1.8619,576.0,18.0000,2.0755,0.8565,3.2676
379,3743.0612,9.8700,1.9049,1.8641,576.0,18.0000,0.9622,0.8308,3.2410
380,3752.7589,9.6977,1.9023,1.8619,576.0,18.0000,1.2086,0.8239,3.2252
381,3762.6186,9.8597,1.8987,1.8578,576.0,18.0000,1.0512,0.8394,3.2505
382,3771.7253,9.1067,1.8977,1.8568,576.0,18.0000,1.0956,0.8344,3.2501
383,3781.6089,9.8836,1.8850,1.8439,576.0,18.0000,0.9384,0.8400,3.2704
384,3791.3393,9.7304,1.8833,1.8423,576.0,18.0000,0.9231,0.8385,3.2614
385,3801.2042,9.8649,1.8952,1.8542,576.0,18.0000,1.2589,0.8386,3.2566
386,3811.1233,9.9191,1.8990,1.8581,576.0,18.0000,0.7998,0.8379,3.2476
387,3820.9009,9.7776,1.9014,1.8608,576.0,18.0000,1.4685,0.8372,3.2305
388,3830.8859,9.9850,1.8792,1.8379,576.0,18.0000,1.4237,0.8576,3.2726
389,3840.9180,10.0321,1.8842,1.8431,576.0,18.0000,0.8620,0.8451,3.2691
390,3850.8149,9.8970,1.8679,1.8266,576.0,18.0000,1.4744,0.8502,3.2819
391,3860.6029,9.7880,1.8743,1.8330,576.0,18.0000,1.7725,0.8543,3.2745
392,3870.4922,9.8893,1.8861,1.8453,576.0,18.0000,0.8572,0.8356,3.2450
393,3880.2845,9.7923,1.8812,1.8405,576.0,18.0000,0.9792,0.8380,3.2350
394,3890.2256,9.9410,1.8656,1.8244,576.0,18.0000,1.4898,0.8461,3.2774
395,3900.1598,9.9343,1.8812,1.8398,576.0,18.0000,0.9962,0.8589,3.2836
396,3909.8994,9.7395,1.8778,1.8368,576.0,18.0000,1.1223,0.8279,3.2756
397,3919.8738,9.9745,1.8704,1.8295,576.0,18.0000,1.7215,0.8379,3.2596
398,3929.7968,9.9230,1.8715,1.8308,576.0,18.0000,1.2850,0.8292,3.2475
399,3939.5854,9.7886,1.8730,1.8319,576.0,18.0000,0.9347,0.8456,3.2630
400,3949.4245,9.8391,1.8778,1.8367,576.0,18.0000,0.9113,0.8536,3.2577
401,3959.3998,9.9753,1.8646,1.8235,576.0,18.0000,0.8489,0.8485,3.2590
402,3969.3007,9.9009,1.8673,1.8260,576.0,18.0000,1.1763,0.8546,3.2774
403,3979.2298,9.9291,1.8717,1.8307,576.0,18.0000,1.1528,0.8442,3.2552
404,3988.9111,9.6813,1.8682,1.8270,576.0,18.0000,0.9203,0.8548,3.2736
405,3998.9111,9.9999,1.8625,1.8215,576.0,18.0000,0.9699,0.8409,3.2598
406,4008.6025,9.6915,1.8712,1.8306,576.0,18.0000,1.9419,0.8303,3.2285
407,4018.1362,9.5337,1.8560,1.8147,576.0,18.0000,1.6881,0.8563,3.2696
408,4027.8640,9.7277,1.8573,1.8159,576.0,18.0000,1.0970,0.8568,3.2865
409,4037.5941,9.7301,1.8697,1.8286,576.0,18.0000,0.9640,0.8568,3.2548
410,4047.5408,9.9467,1.8754,1.8345,576.0,18.0000,2.3966,0.8582,3.2265
411,4056.9646,9.4238,1.8458,1.8051,576.0,18.0000,5.1962,0.8324,3.2453
412,4066.8174,9.8528,1.8594,1.8175,576.0,18.0000,6.8104,0.8941,3.2973
413,4076.7625,9.9451,1.8652,1.8242,576.0,18.0000,4.7135,0.8462,3.2522
414,4086.7409,9.9784,1.8545,1.8133,576.0,18.0000,1.8361,0.8530,3.2645
415,4096.6359,9.8950,1.8508,1.8093,576.0,18.0000,5.5203,0.8791,3.2712
416,4106.5987,9.9628,1.8562,1.8157,576.0,18.0000,6.6473,0.8274,3.2136
417,4116.4789,9.8803,1.8586,1.8175,576.0,18.0000,4.9539,0.8705,3.2376
418,4126.3947,9.9157,1.8431,1.8017,576.0,18.0000,0.9818,0.8441,3.2977
419,4136.1210,9.7263,1.8626,1.8214,576.0,18.0000,3.9092,0.8551,3.2612
420,4145.8094,9.6884,1.8569,1.8163,576.0,18.0000,4.1965,0.8512,3.2070
421,4155.6698,9.8604,1.8567,1.8158,576.0,18.0000,1.5321,0.8419,3.2444
422,4165.6255,9.9557,1.8372,1.7961,576.0,18.0000,3.2983,0.8382,3.2730
423,4175.5401,9.9146,1.8591,1.8178,576.0,18.0000,4.2293,0.8792,3.2486
424,4185.1433,9.6032,1.8348,1.7942,576.0,18.0000,4.2351,0.8196,3.2395
425,4194.9733,9.8300,1.8428,1.8017,576.0,18.0000,2.5409,0.8545,3.2494
426,4204.9515,9.9783,1.8358,1.7943,576.0,18.0000,2.2153,0.8704,3.2850
427,4214.7502,9.7986,1.8463,1.8052,576.0,18.0000,3.8884,0.8593,3.2476
428,4224.6353,9.8852,1.8520,1.8109,576.0,18.0000,2.4943,0.8719,3.2318
429,4234.3492,9.7139,1.8400,1.7993,576.0,18.0000,2.6336,0.8415,3.2297
430,4244.3307,9.9815,1.8349,1.7940,576.0,18.0000,3.0122,0.8518,3.2413
431,4254.3857,10.0550,1.8431,1.8017,576.0,18.0000,2.6638,0.8724,3.2694
432,4264.1946,9.8089,1.8394,1.7986,576.0,18.0000,2.8293,0.8382,3.2416
433,4274.0906,9.8960,1.8369,1.7961,576.0,18.0000,1.6905,0.8362,3.2411
434,4283.9054,9.8148,1.8208,1.7798,576.0,18.0000,0.9962,0.8397,3.2598
435,4293.7233,9.8179,1.8189,1.7774,576.0,18.0000,1.7437,0.8519,3.2963
436,4303.5483,9.8250,1.8272,1.7859,576.0,18.0000,1.4123,0.8603,3.2633
437,4313.6299,10.0816,1.8227,1.7819,576.0,18.0000,1.6201,0.8478,3.2386
438,4323.4364,9.8065,1.8351,1.7939,576.0,18.0000,2.5833,0.8512,3.2661
439,4333.3112,9.8748,1.8266,1.7850,576.0,18.0000,4.1046,0.8939,3.2662
440,4343.4262,10.1150,1.8249,1.7837,576.0,18.0000,6.7396,0.8693,3.2545
441,4353.3708,9.9446,1.8492,1.8072,576.0,18.0000,11.1757,0.9359,3.2638
442,4363.1967,9.8258,1.8365,1.7956,576.0,18.0000,13.7861,0.8957,3.1939
443,4373.0062,9.8095,1.8405,1.7993,576.0,18.0000,10.0005,0.9092,3.2153
444,4382.9112,9.9050,1.8253,1.7834,576.0,18.0000,2.1936,0.8802,3.3061
445,4392.8172,9.9060,1.8335,1.7921,576.0,18.0000,8.5543,0.9155,3.2250
446,4402.7918,9.9747,1.8415,1.8007,576.0,18.0000,4.7678,0.8765,3.1994
447,4412.6333,9.8415,1.8313,1.7900,576.0,18.0000,5.3242,0.8801,3.2455
448,4422.5570,9.9237,1.8174,1.7761,576.0,18.0000,6.7638,0.8787,3.2573
449,4432.5081,9.9512,1.8119,1.7713,576.0,18.0000,3.9012,0.8399,3.2223
450,4442.3828,9.8747,1.8081,1.7660,576.0,18.0000,6.3290,0.9117,3.3013
451,4452.4012,10.0184,1.8202,1.7787,576.0,18.0000,1.6363,0.8720,3.2755
452,4462.1007,9.6996,1.8104,1.7696,576.0,18.0000,4.6766,0.8569,3.2231
453,4472.0475,9.9468,1.8186,1.7778,576.0,18.0000,1.7046,0.8589,3.2153
454,4481.8498,9.8023,1.8195,1.7777,576.0,18.0000,4.6892,0.9035,3.2742
455,4491.8019,9.9521,1.8138,1.7723,576.0,18.0000,2.6392,0.8815,3.2750
456,4501.7030,9.9011,1.8315,1.7908,576.0,18.0000,2.4396,0.8619,3.2111
457,4511.5761,9.8731,1.8258,1.7854,576.0,18.0000,2.6500,0.8430,3.2046
458,4521.5178,9.9417,1.8058,1.7648,576.0,18.0000,2.9863,0.8657,3.2353
459,4531.3649,9.8471,1.7961,1.7547,576.0,18.0000,2.9919,0.8590,3.2796
460,4541.1192,9.7543,1.7963,1.7548,576.0,18.0000,2.2407,0.8721,3.2818
461,4551.0179,9.8987,1.8010,1.7590,576.0,18.0000,2.5274,0.9059,3.2955
462,4560.7355,9.7177,1.8073,1.7662,576.0,18.0000,2.5010,0.8801,3.2284
463,4570.5044,9.7689,1.8168,1.7761,576.0,18.0000,2.4775,0.8842,3.1858
464,4580.1360,9.6315,1.8112,1.7697,576.0,18.0000,3.2841,0.8862,3.2724
465,4589.9382,9.8022,1.7967,1.7545,576.0,18.0000,3.0971,0.9129,3.3084
466,4599.2210,9.2829,1.7980,1.7566,576.0,18.0000,2.1130,0.8856,3.2571
467,4609.0277,9.8066,1.7909,1.7498,576.0,18.0000,1.2514,0.8707,3.2329
468,4618.7729,9.7452,1.8007,1.7594,576.0,18.0000,2.5480,0.8800,3.2569
469,4628.6533,9.8804,1.7835,1.7417,576.0,18.0000,3.2406,0.9120,3.2703
470,4638.5894,9.9361,1.7879,1.7465,576.0,18.0000,3.8288,0.8787,3.2652
471,4648.5405,9.9511,1.7973,1.7556,576.0,18.0000,4.9514,0.9236,3.2464
472,4658.4372,9.8967,1.8028,1.7614,576.0,18.0000,6.8602,0.8946,3.2439
473,4668.3990,9.9618,1.7955,1.7533,576.0,18.0000,10.5748,0.9757,3.2438
474,4678.2550,9.8560,1.8157,1.7733,576.0,18.0000,13.0178,0.9648,3.2782
475,4687.7971,9.5421,1.7976,1.7556,576.0,18.0000,10.9885,0.9669,3.2313
476,4697.7147,9.9176,1.7884,1.7468,576.0,18.0000,4.8028,0.9168,3.2429
477,4707.7282,10.0135,1.8007,1.7585,576.0,18.0000,6.6623,0.9205,3.3060
478,4717.6599,9.9318,1.7929,1.7516,576.0,18.0000,6.4960,0.8975,3.2335
479,4727.5207,9.8607,1.7870,1.7466,576.0,18.0000,4.8662,0.8755,3.1622
480,4737.3455,9.8249,1.8017,1.7591,576.0,18.0000,4.8948,0.9381,3.3155
481,4747.0258,9.6802,1.7810,1.7389,576.0,18.0000,3.7333,0.9219,3.2887
482,4756.9357,9.9099,1.7791,1.7387,576.0,18.0000,4.1726,0.8775,3.1652
483,4766.8709,9.9353,1.7809,1.7387,576.0,18.0000,1.8526,0.9213,3.3039
484,4776.6972,9.8263,1.7731,1.7303,576.0,18.0000,2.5578,0.9508,3.3291
485,4786.4720,9.7748,1.7785,1.7372,576.0,18.0000,2.6521,0.9184,3.2062
486,4796.3733,9.9013,1.7774,1.7359,576.0,18.0000,1.4963,0.9007,3.2516
487,4806.2933,9.9200,1.7780,1.7354,576.0,18.0000,2.6609,0.9473,3.3104
488,4816.1327,9.8394,1.7715,1.7294,576.0,18.0000,2.6638,0.9351,3.2696
489,4825.8498,9.7171,1.7653,1.7236,576.0,18.0000,2.4948,0.9286,3.2413
490,4835.6874,9.8376,1.7751,1.7327,576.0,18.0000,2.2608,0.9471,3.2959
491,4845.6084,9.9210,1.7756,1.7334,576.0,18.0000,2.6331,0.9435,3.2703
492,4855.3845,9.7761,1.7780,1.7366,576.0,18.0000,2.0417,0.9236,3.2138
493,4865.1803,9.7958,1.7657,1.7235,576.0,18.0000,2.1108,0.9491,3.2739
494,4874.9903,9.8100,1.7567,1.7141,576.0,18.0000,2.2489,0.9607,3.3070
495,4884.8085,9.8182,1.7616,1.7189,576.0,18.0000,3.4587,0.9810,3.2898
496,4894.7940,9.9855,1.7583,1.7156,576.0,18.0000,2.6377,0.9717,3.2969
497,4904.7728,9.9788,1.7629,1.7204,576.0,18.0000,2.9366,0.9697,3.2800
498,4914.6620,9.8892,1.7591,1.7167,576.0,18.0000,5.2496,0.9836,3.2539
499,4924.5172,9.8551,1.7755,1.7332,576.0,18.0000,8.6762,0.9893,3.2387
500,4934.4424,9.9252,1.7766,1.7331,576.0,18.0000,13.8874,1.0705,3.2815
501,4944.3863,9.9439,1.7892,1.7461,576.0,18.0000,16.2336,1.1116,3.2044
502,4954.1996,9.8133,1.7677,1.7241,576.0,18.0000,11.1709,1.0732,3.2837
503,4963.8680,9.6684,1.7852,1.7419,576.0,18.0000,12.4839,1.0838,3.2407
504,4973.7669,9.8989,1.7661,1.7231,576.0,18.0000,5.3709,1.0259,3.2759
505,4983.6794,9.9126,1.7772,1.7342,576.0,18.0000,6.1761,1.0302,3.2672
506,4993.5616,9.8822,1.7538,1.7116,576.0,18.0000,3.3246,0.9687,3.2578
507,5003.4977,9.9361,1.7627,1.7204,576.0,18.0000,5.6954,0.9768,3.2587
508,5013.4558,9.9581,1.7569,1.7142,576.0,18.0000,3.6666,0.9756,3.2988
509,5023.3378,9.8821,1.7541,1.7114,576.0,18.0000,3.8239,0.9990,3.2617
510,5033.1232,9.7853,1.7442,1.7016,576.0,18.0000,3.0566,0.9856,3.2759
511,5042.7715,9.6483,1.7630,1.7208,576.0,18.0000,2.7033,0.9619,3.2565
512,5052.7612,9.9897,1.7426,1.7001,576.0,18.0000,2.8829,0.9748,3.2723
513,5062.5402,9.7790,1.7506,1.7076,576.0,18.0000,2.4394,1.0147,3.2849
514,5072.1546,9.6144,1.7487,1.7056,576.0,18.0000,4.7749,1.0014,3.3088
515,5081.9957,9.8411,1.7553,1.7132,576.0,18.0000,4.3860,0.9631,3.2452
516,5092.0075,10.0117,1.7556,1.7129,576.0,18.0000,4.6509,1.0048,3.2674
517,5101.8011,9.7937,1.7403,1.6972,576.0,18.0000,4.8038,1.0176,3.2918
518,5111.7111,9.9099,1.7353,1.6922,576.0,18.0000,5.0056,1.0361,3.2729
519,5121.4145,9.7035,1.7330,1.6897,576.0,18.0000,3.4086,1.0429,3.2885
520,5131.0851,9.6706,1.7327,1.6893,576.0,18.0000,2.3098,1.0148,3.3270
521,5140.9955,9.9103,1.7308,1.6879,576.0,18.0000,3.2908,1.0318,3.2550
522,5150.9575,9.9620,1.7439,1.7010,576.0,18.0000,3.8291,1.0329,3.2534
523,5160.7127,9.7552,1.7326,1.6887,576.0,18.0000,3.7566,1.0756,3.3140
524,5170.6747,9.9620,1.7256,1.6817,576.0,18.0000,2.8276,1.0671,3.3272
525,5180.5361,9.8614,1.7317,1.6886,576.0,18.0000,3.2634,1.0399,3.2679
526,5190.4602,9.9242,1.7186,1.6749,576.0,18.0000,4.3192,1.0624,3.3067
527,5200.4184,9.9582,1.7225,1.6784,576.0,18.0000,4.4479,1.0911,3.3116
528,5210.1918,9.7734,1.7184,1.6743,576.0,18.0000,3.7919,1.1030,3.3024
529,5220.1473,9.9555,1.7412,1.6972,576.0,18.0000,3.1186,1.1028,3.3018
530,5229.9677,9.8204,1.7186,1.6752,576.0,18.0000,3.1351,1.0474,3.2887
531,5239.8394,9.8717,1.7195,1.6757,576.0,18.0000,4.2457,1.0958,3.2896
532,5249.7413,9.9019,1.7181,1.6734,576.0,18.0000,6.4144,1.1234,3.3436
533,5259.4974,9.7561,1.7359,1.6917,576.0,18.0000,7.8581,1.1239,3.2959
534,5269.3666,9.8692,1.7191,1.6756,576.0,18.0000,8.2703,1.0844,3.2655
535,5279.1426,9.7760,1.7097,1.6647,576.0,18.0000,7.0690,1.1617,3.3419
536,5288.9656,9.8230,1.7262,1.6814,576.0,18.0000,5.0374,1.1449,3.3312
537,5298.9236,9.9580,1.7097,1.6657,576.0,18.0000,3.7945,1.1005,3.2937
538,5308.0039,9.0803,1.7137,1.6693,576.0,18.0000,4.4522,1.1422,3.2928
539,5317.9012,9.8973,1.7216,1.6766,576.0,18.0000,4.5743,1.1560,3.3416
540,5327.5522,9.6510,1.7013,1.6565,576.0,18.0000,4.4185,1.1637,3.3148
541,5337.3878,9.8356,1.7034,1.6586,576.0,18.0000,3.4275,1.1432,3.3303
542,5347.2370,9.8492,1.6939,1.6487,576.0,18.0000,2.5289,1.1749,3.3479
543,5357.0687,9.8317,1.7032,1.6582,576.0,18.0000,4.1252,1.1521,3.3509
544,5366.7946,9.7259,1.7034,1.6589,576.0,18.0000,6.4721,1.1604,3.2916
545,5376.6663,9.8717,1.7141,1.6690,576.0,18.0000,8.2991,1.1957,3.3130
546,5386.4815,9.8152,1.7048,1.6598,576.0,18.0000,9.4412,1.2066,3.2936
547,5396.3027,9.8212,1.7161,1.6710,576.0,18.0000,9.5178,1.2111,3.2983
548,5405.9776,9.6750,1.7185,1.6729,576.0,18.0000,6.5943,1.2310,3.3199
549,5415.5217,9.5441,1.7025,1.6580,576.0,18.0000,6.4174,1.1694,3.2842
550,5425.3371,9.8154,1.7018,1.6559,576.0,18.0000,8.3628,1.2450,3.3446
551,5435.3386,10.0015,1.7042,1.6585,576.0,18.0000,7.5538,1.2348,3.3380
552,5445.1898,9.8512,1.7055,1.6610,576.0,18.0000,10.4206,1.1924,3.2575
553,5455.1290,9.9392,1.6998,1.6544,576.0,18.0000,10.4454,1.2151,3.3303
554,5465.2058,10.0768,1.6957,1.6496,576.0,18.0000,5.7048,1.2206,3.3890
555,5475.0159,9.8101,1.6678,1.6217,576.0,18.0000,4.5917,1.2242,3.3870
556,5484.7369,9.7210,1.6910,1.6457,576.0,18.0000,5.1129,1.2122,3.3123
557,5494.7902,10.0533,1.6854,1.6400,576.0,18.0000,3.0712,1.2158,3.3205
558,5504.6717,9.8815,1.6684,1.6215,576.0,18.0000,5.3761,1.2828,3.4056
559,5514.2161,9.5445,1.6803,1.6340,576.0,18.0000,4.9038,1.2611,3.3674
560,5523.3011,9.0849,1.6881,1.6421,576.0,18.0000,4.9003,1.2510,3.3525
561,5533.1068,9.8058,1.6830,1.6373,576.0,18.0000,6.0062,1.2287,3.3458
562,5542.7186,9.6118,1.6643,1.6175,576.0,18.0000,4.4454,1.2982,3.3835
563,5552.2279,9.5093,1.6830,1.6357,576.0,18.0000,3.9754,1.3432,3.3847
564,5561.9773,9.7493,1.6758,1.6292,576.0,18.0000,4.0815,1.3017,3.3584
565,5571.2143,9.2370,1.6478,1.6012,576.0,18.0000,4.5501,1.2727,3.3875
566,5581.0725,9.8582,1.6803,1.6328,576.0,18.0000,5.5308,1.3410,3.4082
567,5590.8173,9.7448,1.6683,1.6215,576.0,18.0000,6.7063,1.3196,3.3644
568,5600.6326,9.8153,1.6728,1.6268,576.0,18.0000,7.2589,1.2948,3.3103
569,5610.5299,9.8973,1.6693,1.6218,576.0,18.0000,6.6995,1.3697,3.3866
570,5620.2050,9.6751,1.6639,1.6160,576.0,18.0000,5.2392,1.3957,3.3944
571,5629.9250,9.7200,1.6657,1.6183,576.0,18.0000,5.6361,1.3806,3.3589
572,5639.8791,9.9541,1.6606,1.6126,576.0,18.0000,6.9394,1.3931,3.4030
573,5649.8623,9.9831,1.6428,1.5949,576.0,18.0000,8.7435,1.4099,3.3857
574,5659.6914,9.8292,1.6749,1.6257,576.0,18.0000,11.9133,1.5532,3.3692
575,5669.4817,9.7903,1.6721,1.6231,576.0,18.0000,8.9640,1.5119,3.3927
576,5679.3198,9.8381,1.6641,1.6158,576.0,18.0000,8.1780,1.4506,3.3735
577,5689.2897,9.9699,1.6865,1.6384,576.0,18.0000,9.2624,1.4769,3.3343
578,5699.0406,9.7509,1.6793,1.6302,576.0,18.0000,9.2156,1.4974,3.4042
579,5709.0311,9.9905,1.6745,1.6267,576.0,18.0000,5.7254,1.3949,3.3861
580,5718.7203,9.6892,1.6503,1.6034,576.0,18.0000,5.1175,1.3464,3.3444
581,5728.5133,9.7930,1.6481,1.6000,576.0,18.0000,4.4516,1.3794,3.4232
582,5738.2735,9.7601,1.6597,1.6113,576.0,18.0000,5.3383,1.4030,3.4304
583,5748.2564,9.9830,1.6439,1.5969,576.0,18.0000,6.0640,1.3453,3.3571
584,5758.2906,10.0342,1.6574,1.6093,576.0,18.0000,5.3445,1.4263,3.3782
585,5768.0106,9.7200,1.6466,1.5982,576.0,18.0000,5.7743,1.4439,3.3967
586,5777.8168,9.8062,1.6498,1.6008,576.0,18.0000,6.4558,1.5031,3.3919
587,5787.7019,9.8851,1.6451,1.5956,576.0,18.0000,7.9955,1.5200,3.4278
588,5797.7151,10.0132,1.6392,1.5895,576.0,18.0000,6.8714,1.5206,3.4481
589,5804.3882,6.6731,1.6412,1.5924,576.0,18.0000,5.0968,1.4753,3.4047
590,5814.2501,9.8619,1.6479,1.5995,576.0,18.0000,7.0068,1.4718,3.3718
591,5824.1152,9.8651,1.6216,1.5714,576.0,18.0000,5.5999,1.5521,3.4625
592,5834.0587,9.9435,1.6442,1.5942,576.0,18.0000,5.1315,1.5632,3.4381
593,5843.9559,9.8972,1.6356,1.5865,576.0,18.0000,7.2524,1.5426,3.3715
594,5853.8560,9.9001,1.6453,1.5945,576.0,18.0000,8.5301,1.6318,3.4458
